timestamp	cmd_id	ninja	gate_result	injected_ids	referenced_ids
2026-02-26T03:42:38	cmd_348	hayate,sasuke	BLOCK	none	none
2026-02-26T03:43:32	cmd_348	hayate,sasuke	CLEAR	none	none
2026-02-26T03:46:45	cmd_349	hanzo,kagemaru,kirimaru,saizo	BLOCK	none	L001
2026-02-26T03:48:00	cmd_349	hanzo,kagemaru,kirimaru,saizo	BLOCK	none	L001
2026-02-26T03:48:18	cmd_349	hanzo,kagemaru,kirimaru,saizo	CLEAR	none	L001
2026-02-26T04:05:24	cmd_350	hanzo,sasuke	BLOCK	L058,L038,L047,L037,L033,L030,L060,L054	L058,L038,L047,L037,L033,L030,L060,L054
2026-02-26T04:05:54	cmd_350	hanzo,sasuke	CLEAR	L058,L038,L047,L037,L033,L030,L060,L054	L058,L038,L047,L037,L033,L030,L060,L054
2026-02-26T04:13:41	cmd_351	hayate	BLOCK	L034,L060,L033,L030,L058	L034,L060,L033,L030,L058
2026-02-26T04:14:05	cmd_351	hayate	CLEAR	L034,L060,L033,L030,L058	L034,L060,L033,L030,L058
2026-02-26T09:56:22	cmd_352	hayate	BLOCK	L001,L018,L058,L037,L038	L001,L018,L037,L038,L058
2026-02-26T09:57:38	cmd_352	hayate	CLEAR	L001,L018,L058,L037,L038	L001,L018,L037,L038,L058
2026-02-26T09:58:41	cmd_354	hanzo	CLEAR	L056,L057,L034,L060,L054	L056,L057,L034,L060,L054
2026-02-26T10:01:28	cmd_353	kagemaru	CLEAR	L054,L026,L041	L054,L026,L041
2026-02-26T13:00:00	cmd_355	hanzo,hayate	BLOCK	L032,L030,L031,L013,L003,L063,L019,L018,L001,L047,L007,L058,L011,L038	L032,L030,L031,L013,L003,L063,L019,L018,L001,L047,L007,L058,L011,L038
2026-02-26T13:00:32	cmd_355	hanzo,hayate	BLOCK	L032,L030,L031,L013,L003,L063,L019,L018,L001,L047,L007,L058,L011,L038	L032,L030,L031,L013,L003,L063,L019,L018,L001,L047,L007,L058,L011,L038
2026-02-26T13:01:01	cmd_355	hanzo,hayate	CLEAR	L032,L030,L031,L013,L003,L063,L019,L018,L001,L047,L007,L058,L011,L038	L032,L030,L031,L013,L003,L063,L019,L018,L001,L047,L007,L058,L011,L038
2026-02-26T13:42:27	cmd_356	hayate,kirimaru,sasuke	BLOCK	L061,L082,L026,L122,L085,L127,L126,L123,L117,L116,L112,L034,L109,L103,L121,L020	L061,L082,L026,L122,L085,L127,L126,L123,L117,L116,L112,L034,L109,L103,L121,L020
2026-02-26T13:42:46	cmd_357	hanzo,kagemaru	BLOCK	L061,L050,L049,L013,L062,L063,L019,L018,L001	L013,L001,L049,L050
2026-02-26T13:43:47	cmd_356	hayate,kirimaru,sasuke	CLEAR	L061,L082,L026,L122,L085,L127,L126,L123,L117,L116,L112,L034,L109,L103,L121,L020	L061,L082,L026,L122,L085,L127,L126,L123,L117,L116,L112,L034,L109,L103,L121,L020
2026-02-26T13:43:49	cmd_357	hanzo,kagemaru	CLEAR	L061,L050,L049,L013,L062,L063,L019,L018,L001	L013,L001,L049,L050
2026-02-26T13:48:08	cmd_358	kotaro,saizo	BLOCK	L001,L051	L001,L051
2026-03-04T16:55:08	cmd_536	hanzo,hayate,kagemaru	CLEAR	L074,L063,L032,L078,L097,L047,L080,L044	L074,L063,L032,L078,L097,L137,L096	review,impl
2026-03-04T17:11:48	cmd_535	kirimaru,saizo	CLEAR	L074,L063,L093,L139,L080,L078,L079	L093,L139,L074,L063,L161,L162	impl,review
2026-03-04T17:12:06	cmd_536	hanzo,hayate,kagemaru	CLEAR	L074,L063,L032,L078,L097,L047,L080,L044	L074,L063,L032,L078,L097,L137,L096	review,impl
2026-03-04T17:12:20	cmd_528	kotaro	CLEAR	L038,L119,L117,L113,L097,L090,L074,L063,L032	L117,L097,L074	review
2026-03-04T17:15:07	cmd_531	none	CLEAR	none	none	impl,review
2026-03-04T17:25:39	cmd_535	saizo	CLEAR	L074,L063,L080,L078,L079	L161,L162	review
2026-03-04T17:25:51	cmd_536	hanzo,kagemaru	CLEAR	L074,L063,L032,L078,L097,L044,L080	L074,L063,L032,L078,L097,L096	review,impl
2026-03-04T17:26:23	cmd_528	kotaro	CLEAR	L038,L119,L117,L113,L097,L090,L074,L063,L032	L117,L097,L074	review
2026-03-04T17:26:42	cmd_529	none	CLEAR	none	none	unknown
2026-03-04T17:26:59	cmd_530	none	CLEAR	none	none	review
2026-03-04T17:27:18	cmd_531	none	CLEAR	none	none	impl,review
2026-03-04T17:27:36	cmd_532	tobisaru	CLEAR	L132,L131,L112,L088,L117,L101,L074,L063,L032	L112	review,impl
2026-03-04T17:27:53	cmd_533	none	CLEAR	none	none	unknown
2026-03-04T17:29:02	cmd_538	sasuke	CLEAR	L074,L063,L044,L097,L028	L074,L028	review
2026-03-04T17:43:29	cmd_537	hanzo,hayate,kagemaru,kirimaru,sasuke	BLOCK	L074,L063,L032,L005,L044,L008,L064,L072,L078	L074,L063,L032,L005,L044,L011,L064,L072,L078	impl,review
2026-03-04T17:44:30	cmd_537	hanzo,hayate,kagemaru,kirimaru,sasuke	CLEAR	L074,L063,L032,L005,L044,L008,L064,L072,L078	L074,L063,L032,L005,L044,L011,L064,L072,L078	impl,review
2026-03-04T18:11:39	cmd_535	saizo	CLEAR	L074,L063,L080,L078,L079	L161,L162	review
2026-03-04T18:11:48	cmd_536	none	CLEAR	none	none	unknown
2026-03-04T18:14:35	cmd_540	kagemaru,sasuke	CLEAR	none	none	unknown
2026-03-04T18:29:52	cmd_526	saizo	CLEAR	none	none	impl,review
2026-03-04T18:30:09	cmd_527	none	CLEAR	none	none	unknown
2026-03-04T18:30:30	cmd_528	kotaro	CLEAR	L038,L119,L117,L113,L097,L090,L074,L063,L032	L117,L097,L074	review
2026-03-04T18:30:48	cmd_529	none	CLEAR	none	none	unknown
2026-03-04T18:31:06	cmd_530	none	CLEAR	none	none	review
2026-03-04T18:31:27	cmd_531	none	CLEAR	none	none	impl,review
2026-03-04T18:31:43	cmd_532	tobisaru	CLEAR	L132,L131,L112,L088,L117,L101,L074,L063,L032	L112	review,impl
2026-03-04T18:32:03	cmd_533	none	CLEAR	none	none	unknown
2026-03-04T18:44:10	cmd_537	hayate,kirimaru	CLEAR	L074,L063,L032,L008,L064,L072,L044	L011,L064,L074,L063,L032,L072,L044	review,impl
2026-03-04T18:44:43	cmd_537	hayate,kirimaru	CLEAR	L074,L063,L032,L008,L064,L072,L044	L011,L064,L074,L063,L032,L072,L044	review,impl
2026-03-04T18:46:04	cmd_539	hanzo,saizo	BLOCK	L074,L063,L077,L094,L073	L158,L165,L166	impl
2026-03-04T18:47:43	cmd_539	hanzo,saizo	CLEAR	L074,L063,L077,L094,L073	L094,L158,L165,L166	impl
2026-03-04T20:06:50	cmd_541	kotaro,tobisaru	BLOCK	L074,L063,L032,L094,L047,L005	L074,L063,L032,L005,L094	impl
2026-03-04T20:07:58	cmd_541	kotaro,tobisaru	CLEAR	L074,L063,L032,L094,L047,L005	L074,L063,L032,L094,L047,L005	impl
2026-03-04T20:08:23	cmd_541	kotaro,tobisaru	CLEAR	L074,L063,L032,L094,L047,L005	L074,L063,L032,L094,L047,L005	impl
2026-03-04T20:54:29	cmd_542	hayate,kirimaru,sasuke	CLEAR	L074,L063,L005,L097,L002,L079,L105,L161,L094,L047	L074,L063,L005,L097,L002,L079,L105,L161,L094,L047	impl
2026-03-04T21:37:39	cmd_543	hanzo,kirimaru,sasuke	BLOCK	L074,L063,L032,L097,L079	none	review,impl
2026-03-04T21:38:32	cmd_543	hanzo,kirimaru,sasuke	CLEAR	L074,L063,L032,L097,L079	none	review,impl
2026-03-04T21:39:12	cmd_544	hayate,kagemaru,saizo	CLEAR	L074,L063,L032,L097,L081,L094,L008,L079	none	impl,review
2026-03-04T23:05:30	cmd_544	hayate,kotaro,saizo,tobisaru	BLOCK	L074,L063,L008,L097,L001,L068,L079,L032	L008,L001,L079	review,impl,unknown
2026-03-04T23:07:09	cmd_544	hayate,kotaro,saizo,tobisaru	CLEAR	L074,L063,L008,L097,L001,L068,L079,L032	L008,L001,L074,L079	review,impl,unknown
2026-03-04T23:08:15	cmd_543	hanzo	CLEAR	L074,L063,L032,L097,L079	none	review
2026-03-04T23:13:48	cmd_546	kagemaru,kirimaru	BLOCK	L074,L063,L032,L097,L081	none	impl,review
2026-03-04T23:14:22	cmd_546	kagemaru,kirimaru	BLOCK	L074,L063,L032,L097,L081	L074,L081	impl,review
2026-03-04T23:14:59	cmd_546	kagemaru,kirimaru	BLOCK	L074,L063,L032,L097,L081	L074,L081	impl,review
2026-03-04T23:15:30	cmd_546	kagemaru,kirimaru	BLOCK	L074,L063,L032,L097,L081	L074,L081	impl,review
2026-03-04T23:16:37	cmd_545	kotaro,sasuke	BLOCK	L074,L063,L032,L094,L048	L074,L063,L032,L094,L048	review,impl
2026-03-04T23:17:20	cmd_546	kagemaru,kirimaru	BLOCK	L074,L063,L032,L097,L081	L074,L081	impl,review
2026-03-04T23:17:31	cmd_545	kotaro,sasuke	BLOCK	L074,L063,L032,L094,L048	L074,L063,L032,L094,L048	review,impl
2026-03-04T23:18:40	cmd_546	kagemaru,kirimaru	CLEAR	L074,L063,L032,L097,L081	L074,L081	impl,review
2026-03-04T23:19:12	cmd_545	kotaro,sasuke	CLEAR	L074,L063,L032,L094,L048	L074,L063,L032,L094,L048	review,impl
2026-03-04T23:32:29	cmd_547	hayate,sasuke	CLEAR	none	none	impl,review
2026-03-05T00:15:23	cmd_543	hanzo	CLEAR	L074,L063,L032,L097,L079	none	review
2026-03-05T00:15:51	cmd_544	saizo,tobisaru	CLEAR	L074,L063,L032,L008,L079	L001,L079	review,unknown
2026-03-05T00:16:16	cmd_545	kotaro	CLEAR	none	none	review
2026-03-05T00:16:43	cmd_546	kirimaru	CLEAR	none	none	review
2026-03-05T00:17:07	cmd_547	sasuke	CLEAR	none	none	review
2026-03-05T00:17:36	cmd_543	hanzo	CLEAR	L074,L063,L032,L097,L079	none	review
2026-03-05T00:22:02	cmd_548	hayate,kagemaru	CLEAR	none	none	scout
2026-03-05T00:56:36	cmd_549	kirimaru,sasuke	BLOCK	L074,L063,L008,L097,L079,L064,L094,L119	L074,L063,L008,L097,L079	review,impl
2026-03-05T00:57:31	cmd_549	kirimaru,sasuke	CLEAR	L074,L063,L008,L097,L079,L064,L094,L119	L074,L063,L008,L097,L079,L064,L094,L119	review,impl
2026-03-05T03:18:37	cmd_550	hayate,kagemaru,kotaro	BLOCK	L074,L063,L064,L077,L081,L029,L012,L094,L158,L015,L168	L158	impl,review
2026-03-05T03:19:31	cmd_550	hayate,kagemaru,kotaro	CLEAR	L074,L063,L064,L077,L081,L029,L012,L094,L158,L015,L168	L158	impl,review
2026-03-05T03:19:57	cmd_550	hayate,kagemaru,kotaro	CLEAR	L074,L063,L064,L077,L081,L029,L012,L094,L158,L015,L168	L158	impl,review
2026-03-05T03:30:46	cmd_551	kirimaru,tobisaru	BLOCK	L074,L063,L032,L007,L094	none	review,impl,unknown
2026-03-05T03:33:58	cmd_551	kirimaru,tobisaru	BLOCK	L074,L063,L032,L007,L094	L130,L008,L153,L007,L074	review,impl,unknown
2026-03-05T03:35:41	cmd_551	kirimaru,tobisaru	CLEAR	L074,L063,L032,L007,L094	L130,L008,L153,L007,L074	review,impl,unknown
2026-03-05T09:27:07	cmd_551	tobisaru	CLEAR	L074,L063,L032,L007,L094	none	impl,unknown
2026-03-05T09:32:08	cmd_550	none	CLEAR	L074,L063,L079,L168,L138	none	review
2026-03-05T09:33:50	cmd_551	tobisaru	CLEAR	L074,L063,L032,L007,L094	none	impl,unknown
2026-03-05T09:44:41	cmd_552	saizo	BLOCK	L074,L063,L076,L029,L013,L105,L069,L011,L094,L048,L052	none	impl,review
2026-03-05T09:45:38	cmd_552	saizo	BLOCK	L074,L063,L076,L029,L013,L105,L069,L011,L094,L048,L052	none	impl,review
2026-03-05T09:46:16	cmd_552	saizo	BLOCK	L074,L063,L076,L029,L013,L105,L069,L011,L094,L048,L052	none	impl,review
2026-03-05T09:47:15	cmd_552	saizo	CLEAR	L074,L063,L076,L029,L013,L105,L069,L011,L094,L048,L052	none	impl,review
2026-03-05T10:10:51	cmd_553	none	CLEAR	none	none	scout
2026-03-05T10:51:46	cmd_554	hayate,kagemaru	BLOCK	L074,L063,L079,L022,L029	none	impl
2026-03-05T10:52:34	cmd_554	hayate,kagemaru	BLOCK	L074,L063,L079,L022,L029	none	impl
2026-03-05T10:53:41	cmd_554	hayate,kagemaru	CLEAR	L074,L063,L079,L022,L029	none	impl
2026-03-05T10:54:00	cmd_554	hayate,kagemaru	CLEAR	L074,L063,L079,L022,L029	none	impl
2026-03-05T10:54:15	cmd_554	hayate,kagemaru	CLEAR	L074,L063,L079,L022,L029	none	impl
2026-03-05T12:37:46	cmd_555	kotaro,tobisaru	CLEAR	none	none	impl,review
2026-03-05T12:49:32	cmd_556	hanzo,saizo	BLOCK	L074,L063,L028,L105,L049	none	impl,review
2026-03-05T12:50:36	cmd_556	hanzo,saizo	CLEAR	L074,L063,L028,L105,L049	L074,L063,L028,L105,L049	impl,review
2026-03-05T12:50:55	cmd_556	hanzo,saizo	CLEAR	L074,L063,L028,L105,L049	L074,L063,L028,L105,L049	impl,review
2026-03-05T12:51:11	cmd_556	hanzo,saizo	CLEAR	L074,L063,L028,L105,L049	L074,L063,L028,L105,L049	impl,review
2026-03-05T13:07:15	cmd_557	kagemaru,kirimaru,sasuke	CLEAR	none	none	review,impl
2026-03-05T13:23:51	cmd_559	sasuke	CLEAR	none	none	unknown
2026-03-05T13:26:40	cmd_558	kirimaru,kotaro,tobisaru	CLEAR	none	none	impl
2026-03-05T13:41:58	cmd_560	kotaro,tobisaru	CLEAR	none	none	unknown
2026-03-05T14:35:17	cmd_562	kotaro	CLEAR	none	none	review,impl
2026-03-05T14:35:55	cmd_563	hanzo,sasuke	CLEAR	none	none	impl,review
2026-03-05T15:03:21	cmd_564	kagemaru,kotaro	BLOCK	none	none	review,impl
2026-03-05T15:04:32	cmd_567	kirimaru,sasuke	CLEAR	none	none	scout
2026-03-05T15:07:09	cmd_561	hanzo,tobisaru	BLOCK	none	none	review,impl
2026-03-05T15:07:37	cmd_561	hanzo,tobisaru	BLOCK	none	none	review,impl
2026-03-05T15:08:44	cmd_561	hanzo,tobisaru	CLEAR	none	none	review,impl
2026-03-05T15:12:28	cmd_568	kagemaru,saizo	CLEAR	none	none	scout
2026-03-05T15:18:54	cmd_565	hanzo,hayate	CLEAR	none	none	review,impl
2026-03-05T15:42:53	cmd_571	hanzo,kirimaru,sasuke	BLOCK	none	none	impl,scout,review
2026-03-05T15:43:09	cmd_571	hanzo,kirimaru,sasuke	BLOCK	none	none	impl,scout,review
2026-03-05T15:47:07	cmd_571	sasuke,hanzo,kirimaru	CLEAR	none	none	review,impl,scout
2026-03-05T15:47:46	cmd_571	sasuke,hanzo,kirimaru	CLEAR	none	none	review,impl,scout
2026-03-05T15:48:12	cmd_571	sasuke,hanzo,kirimaru	CLEAR	none	none	review,impl,scout
2026-03-05T15:51:32	cmd_569	hanzo,tobisaru,hayate	CLEAR	none	none	review,impl
2026-03-05T16:04:50	cmd_570	hanzo,kagemaru,kirimaru,saizo,kotaro	BLOCK	none	none	review,impl,scout
2026-03-05T16:08:49	cmd_570	hanzo,kagemaru,kirimaru,saizo,kotaro	CLEAR	none	none	review,impl,scout
2026-03-05T16:09:22	cmd_570	hanzo,kagemaru,kirimaru,saizo,kotaro	CLEAR	none	none	review,impl,scout
2026-03-05T16:17:01	cmd_564	hayate,kirimaru,kotaro,saizo	CLEAR	none	L182,L183	scout,review,impl
2026-03-05T16:18:00	cmd_566	sasuke,tobisaru	CLEAR	none	none	review,impl
2026-03-05T18:12:52	cmd_572	kotaro,saizo	CLEAR	none	none	review,impl
2026-03-05T18:40:14	cmd_573	sasuke,tobisaru	CLEAR	none	none	review,impl
2026-03-05T19:04:07	cmd_574	hanzo,hayate,kagemaru,kirimaru	BLOCK	L074,L063,L028,L093,L183,L066,L121	L178,L121	review,scout,unknown
2026-03-05T19:04:56	cmd_574	hanzo,hayate,kagemaru,kirimaru	CLEAR	L074,L063,L028,L093,L183,L066,L121	L074,L178,L121	review,scout,unknown
2026-03-05T20:15:07	cmd_575	kotaro,saizo,sasuke,tobisaru	CLEAR	L074,L063,L032,L097,L079,L047	L074,L063	impl,unknown,review
2026-03-05T21:05:03	cmd_578	hayate,saizo	CLEAR	none	none	scout
2026-03-05T21:11:41	cmd_576	hanzo,kagemaru,kirimaru,kotaro,sasuke,tobisaru	BLOCK	L074,L063,L032,L117,L044	none	review,unknown,impl
2026-03-05T21:17:32	cmd_576	hanzo,kagemaru,kirimaru,kotaro,sasuke,tobisaru	BLOCK	L074,L063,L032,L117,L044	none	review,unknown,impl
2026-03-05T21:17:53	cmd_576	hanzo,kagemaru,kirimaru,kotaro,sasuke,tobisaru	BLOCK	L074,L063,L032,L117,L044	none	review,unknown,impl
2026-03-05T21:19:13	cmd_576	hanzo,kagemaru,kirimaru,kotaro,sasuke,tobisaru	BLOCK	L074,L063,L032,L117,L044	none	review,unknown,impl
2026-03-05T21:20:01	cmd_576	hanzo,kagemaru,kirimaru,kotaro,sasuke,tobisaru	CLEAR	L074,L063,L032,L117,L044	none	review,unknown,impl
2026-03-05T22:09:50	cmd_579	hayate,kirimaru,sasuke	CLEAR	none	none	review,impl
2026-03-06T12:13:31	cmd_580	hanzo,kagemaru	CLEAR	none	none	review,impl
2026-03-06T12:34:40	cmd_579	hayate,kirimaru	CLEAR	none	none	review,impl
2026-03-06T12:35:02	cmd_580	hanzo,kagemaru	CLEAR	none	none	review,impl
2026-03-06T12:35:24	cmd_579	hayate,kirimaru	CLEAR	none	none	review,impl
2026-03-06T12:35:44	cmd_580	hanzo,kagemaru	CLEAR	none	none	review,impl
2026-03-06T12:46:14	cmd_584	hanzo,kagemaru	BLOCK	none	none	scout
2026-03-06T12:46:35	cmd_584	hanzo,kagemaru	BLOCK	none	none	scout
2026-03-06T12:47:36	cmd_584	hanzo,kagemaru	CLEAR	none	none	scout
2026-03-06T12:49:03	cmd_581	kotaro	CLEAR	none	none	review
2026-03-06T12:51:33	cmd_585	saizo,tobisaru	CLEAR	none	L159,L169	scout
2026-03-06T12:53:29	cmd_582	sasuke	CLEAR	none	none	review
2026-03-06T13:22:55	cmd_589	tobisaru	BLOCK	none	none	review
2026-03-06T13:23:48	cmd_589	tobisaru	CLEAR	none	none	review
2026-03-06T13:24:17	cmd_589	tobisaru	CLEAR	none	none	review
2026-03-06T13:25:08	cmd_587	hayate	CLEAR	none	L156	review
2026-03-06T13:25:28	cmd_588	hanzo	CLEAR	none	none	review
2026-03-06T13:25:46	cmd_583	sasuke	CLEAR	none	none	review
2026-03-06T13:26:07	cmd_590	kirimaru	CLEAR	none	none	review
2026-03-06T13:26:54	cmd_586	kotaro,saizo	CLEAR	L074,L063,L032,L097,L048	L097	review,impl
2026-03-06T13:33:57	cmd_592	hayate,tobisaru	CLEAR	none	none	review,impl
2026-03-06T13:38:16	cmd_593	kirimaru,sasuke	CLEAR	none	none	review,impl
2026-03-06T13:42:13	cmd_591	tobisaru	CLEAR	none	none	review
2026-03-06T13:44:28	cmd_594	hanzo,saizo	CLEAR	none	none	unknown
2026-03-06T13:55:58	cmd_595	sasuke	CLEAR	none	none	review
2026-03-06T13:56:39	cmd_595	sasuke	CLEAR	none	none	review
2026-03-06T14:05:57	cmd_586	kotaro	CLEAR	none	L097	review
2026-03-06T14:06:10	cmd_591	tobisaru	CLEAR	none	none	review
2026-03-06T14:06:50	cmd_586	kotaro	CLEAR	none	L097	review
2026-03-06T14:07:11	cmd_591	tobisaru	CLEAR	none	none	review
2026-03-06T14:12:57	cmd_597	kagemaru,kirimaru	CLEAR	L074,L063,L032,L172,L160	L172,L160	review,impl
2026-03-06T14:26:37	cmd_601	none	CLEAR	none	none	unknown
2026-03-06T14:32:30	cmd_598	saizo	CLEAR	L074,L063,L032,L078,L079	L074,L079	review
2026-03-06T14:32:46	cmd_600	kagemaru	BLOCK	L074,L063,L032,L172	none	review
2026-03-06T14:33:16	cmd_600	kagemaru	CLEAR	L074,L063,L032,L172	L074	review
2026-03-06T14:42:19	cmd_599	kagemaru	CLEAR	L074,L063,L032,L094,L097	L074	review
2026-03-06T14:44:05	cmd_604	hanzo,hayate	CLEAR	L074,L063,L072,L032,L097,L081	L085,L081	review,impl
2026-03-06T14:44:30	cmd_596	tobisaru	CLEAR	L074,L063,L032,L094,L097	L074,L063	review
2026-03-06T14:46:24	cmd_603	kotaro	CLEAR	L074,L063,L032,L097,L079	L074,L097	review
2026-03-06T14:46:57	cmd_605	kirimaru,sasuke	CLEAR	none	L074	scout
2026-03-06T14:59:03	cmd_602	kagemaru	CLEAR	L074,L063,L032,L094,L097	L074,L097	review
2026-03-06T14:59:50	cmd_606	hanzo,hayate	CLEAR	L074,L063,L032,L105	L074,L105	review,impl
2026-03-06T15:15:17	cmd_607	kagemaru,kotaro,saizo,tobisaru	BLOCK	L074,L063,L032,L172	L074,L063	unknown,review,impl
2026-03-06T15:18:02	cmd_607	kagemaru,kotaro,saizo,tobisaru	CLEAR	L074,L063,L032,L172	L172,L074,L063	unknown,review,impl
2026-03-06T15:18:38	cmd_607	kagemaru,kotaro,saizo,tobisaru	CLEAR	L074,L063,L032,L172	L172,L074,L063	unknown,review,impl
2026-03-06T16:12:11	cmd_608	kirimaru,sasuke	CLEAR	none	L166,L167	scout
2026-03-06T16:57:09	cmd_607	kotaro,saizo,tobisaru	CLEAR	L074,L063,L032	L074,L063	review,impl
2026-03-06T16:57:42	cmd_607	kotaro,saizo,tobisaru	CLEAR	L074,L063,L032	L074,L063	review,impl
2026-03-06T16:58:24	cmd_608	kirimaru,sasuke	CLEAR	none	L166,L167	scout
2026-03-06T17:09:44	cmd_609	hanzo,hayate,kagemaru,kotaro	BLOCK	L074,L063,L032,L094,L097,L081,L160	L074,L160	impl,review,unknown
2026-03-06T17:11:04	cmd_609	hanzo,hayate,kagemaru,kotaro	BLOCK	L074,L063,L032,L094,L097,L081,L160	L074,L160	impl,review,unknown
2026-03-06T17:11:17	cmd_609	hanzo,hayate,kagemaru,kotaro	BLOCK	L074,L063,L032,L094,L097,L081,L160	L074,L160	impl,review,unknown
2026-03-06T17:12:26	cmd_609	hanzo,hayate,kagemaru,kotaro	CLEAR	L074,L063,L032,L094,L097,L081,L160	L074,L160	impl,review,unknown
2026-03-06T17:36:00	cmd_610	hanzo,saizo	CLEAR	none	L171,L173	scout
2026-03-06T18:12:13	cmd_611	kirimaru,sasuke	BLOCK	L074,L063,L032	L063	review,impl
2026-03-06T18:12:49	cmd_611	kirimaru,sasuke	BLOCK	L074,L063,L032	L063	review,impl
2026-03-06T18:13:29	cmd_611	kirimaru,sasuke	CLEAR	L074,L063,L032	L063	review,impl
2026-03-06T18:15:56	cmd_612	hanzo,hayate,kagemaru	BLOCK	L074,L063,L032,L105,L068,L097,L085,L030	L074,L068,L085	review,impl
2026-03-06T18:16:27	cmd_612	hanzo,hayate,kagemaru	CLEAR	L074,L063,L032,L105,L068,L097,L085,L030	L074,L068,L085	review,impl
2026-03-06T21:15:51	cmd_613	hanzo,hayate,kirimaru,kotaro,saizo,sasuke,tobisaru	BLOCK	L074,L063,L094,L048,L052	L063,L074	review,impl,unknown,scout
2026-03-06T21:16:31	cmd_613	hanzo,hayate,kirimaru,kotaro,saizo,sasuke,tobisaru	BLOCK	L074,L063,L094,L048,L052	L063,L074	review,impl,unknown,scout
2026-03-06T21:16:56	cmd_613	hanzo,hayate,kirimaru,kotaro,saizo,sasuke,tobisaru	BLOCK	L074,L063,L094,L048,L052	L063,L074	review,impl,unknown,scout
2026-03-06T21:18:16	cmd_613	hanzo,hayate,kirimaru,kotaro,saizo,sasuke,tobisaru	BLOCK	L074,L063,L094,L048,L052	L063,L074	review,impl,unknown,scout
2026-03-06T21:18:54	cmd_613	hanzo,hayate,kirimaru,kotaro,saizo,sasuke,tobisaru	CLEAR	L074,L063,L094,L048,L052	L074,L063	review,impl,unknown,scout
2026-03-06T21:24:51	cmd_613	hanzo,hayate,kirimaru,kotaro,saizo,sasuke,tobisaru	CLEAR	L074,L063,L094,L048,L052	L074,L063	review,impl,unknown,scout
2026-03-06T21:38:55	cmd_614	kagemaru,sasuke	BLOCK	L074,L063	L074,L063	impl,review
2026-03-06T21:40:21	cmd_614	kagemaru,sasuke	BLOCK	L074,L063	L074,L063	impl,review
2026-03-06T21:40:49	cmd_614	kagemaru,sasuke	CLEAR	L074,L063	L074,L063	impl,review
2026-03-06T22:00:50	cmd_615	hayate,kirimaru	CLEAR	none	none	scout
2026-03-06T22:09:30	cmd_616	hanzo,kagemaru,saizo	BLOCK	L074,L063,L032,L076,L089,L054	L032,L054,L063,L074	impl
2026-03-06T22:10:15	cmd_616	hanzo,kagemaru,saizo	CLEAR	L074,L063,L032,L076,L089,L054	L074,L063,L032,L054	impl
2026-03-06T22:17:29	cmd_617	kotaro,tobisaru	BLOCK	L074,L063,L032,L078	L074,L078	impl,review
2026-03-06T22:18:01	cmd_617	kotaro,tobisaru	CLEAR	L074,L063,L032,L078	L074,L078	impl,review
2026-03-06T22:30:51	cmd_617	kotaro,tobisaru	CLEAR	L074,L063,L032,L078	L074,L078	impl,review
2026-03-06T22:31:55	cmd_617	kotaro,tobisaru	CLEAR	L074,L063,L032,L078	L074,L078	impl,review
2026-03-06T22:41:53	cmd_619	kotaro,tobisaru	BLOCK	L074,L063	none	impl,review
2026-03-06T22:42:33	cmd_619	kotaro,tobisaru	BLOCK	L074,L063	none	impl,review
2026-03-06T22:43:17	cmd_619	kotaro,tobisaru	CLEAR	L074,L063	L074,L063	impl,review
2026-03-06T22:58:21	cmd_618	kirimaru,saizo	BLOCK	none	L191,L192	review
2026-03-06T22:59:54	cmd_618	kirimaru,saizo	CLEAR	none	L191,L192	review
2026-03-06T23:01:12	cmd_618	kirimaru,saizo	CLEAR	none	L191,L192	review
2026-03-06T23:01:58	cmd_618	kirimaru,saizo	CLEAR	none	L191,L192	review
2026-03-06T23:27:02	cmd_620	hayate,kagemaru	CLEAR	none	none	impl,review
2026-03-06T23:27:44	cmd_620	hayate,kagemaru	CLEAR	none	none	impl,review
2026-03-06T23:28:26	cmd_621	hanzo,sasuke	CLEAR	none	none	unknown
2026-03-06T23:54:12	cmd_623	kotaro,tobisaru	BLOCK	none	none	unknown
2026-03-06T23:55:19	cmd_623	kotaro,tobisaru	CLEAR	none	none	unknown
2026-03-06T23:57:02	cmd_623	kotaro,tobisaru	CLEAR	none	none	unknown
2026-03-07T00:15:41	cmd_622	kotaro,saizo	BLOCK	L074,L063,L032,L105,L172,L094,L097	none	unknown,review
2026-03-07T00:17:21	cmd_622	kotaro,saizo	CLEAR	L074,L063,L032,L105,L172,L094,L097	none	unknown,review
2026-03-07T00:18:57	cmd_624	hanzo,hayate,tobisaru	CLEAR	L074,L063,L073,L061,L105	none	review,impl
2026-03-07T00:19:39	cmd_624	hanzo,hayate,tobisaru	BLOCK	L074,L063,L073,L061,L105	none	review,impl
2026-03-07T00:20:06	cmd_624	hanzo,hayate,tobisaru	BLOCK	L074,L063,L073,L061,L105	none	review,impl
2026-03-07T00:21:37	cmd_624	hanzo,hayate,tobisaru	CLEAR	L074,L063,L073,L061,L105	L105	review,impl
2026-03-07T00:26:22	cmd_625	kirimaru,sasuke	BLOCK	L074,L063,L105	L074,L063,L105	review,impl
2026-03-07T00:26:57	cmd_625	kirimaru,sasuke	CLEAR	L074,L063,L105	L074,L063,L105	review,impl
2026-03-07T00:32:55	cmd_622	kotaro,saizo	CLEAR	L074,L063,L032,L105,L172,L094,L097	none	unknown,review
