timestamp	cmd_id	ninja	lesson_id	action	result	referenced	project	task_type	bloom_level
2026-03-03T22:03:01	subtask_502_recon_frontend_restore_plan	sasuke	L103	injected	pending	pending	dm-signal	recon	complex
2026-03-03T22:03:01	subtask_502_recon_frontend_restore_plan	sasuke	L042	injected	pending	pending	dm-signal	recon	complex
2026-03-03T22:03:01	subtask_502_recon_frontend_restore_plan	sasuke	L060	injected	pending	pending	dm-signal	recon	complex
2026-03-03T22:03:01	subtask_502_recon_frontend_restore_plan	sasuke	L024	injected	pending	pending	dm-signal	recon	complex
2026-03-03T22:03:01	subtask_502_recon_frontend_restore_plan	sasuke	L074	injected	pending	pending	dm-signal	recon	complex
2026-03-03T22:03:01	subtask_502_recon_frontend_restore_plan	sasuke	L074	injected	pending	pending	dm-signal	recon	complex
2026-03-03T22:03:01	subtask_502_recon_frontend_restore_plan	sasuke	L063	injected	pending	pending	dm-signal	recon	complex
2026-03-03T22:57:30	subtask_503_impl_frontend_research_restore	sasuke	L145	injected	pending	pending	dm-signal	implement	complex
2026-03-03T22:57:30	subtask_503_impl_frontend_research_restore	sasuke	L063	injected	pending	pending	dm-signal	implement	complex
2026-03-03T22:57:30	subtask_503_impl_frontend_research_restore	sasuke	L042	injected	pending	pending	dm-signal	implement	complex
2026-03-03T22:57:30	subtask_503_impl_frontend_research_restore	sasuke	L103	injected	pending	pending	dm-signal	implement	complex
2026-03-03T22:57:30	subtask_503_impl_frontend_research_restore	sasuke	L074	injected	pending	pending	dm-signal	implement	complex
2026-03-03T22:57:30	subtask_503_impl_frontend_research_restore	sasuke	L074	injected	pending	pending	dm-signal	implement	complex
2026-03-03T22:57:30	subtask_503_impl_frontend_research_restore	sasuke	L014	withheld	pending	no	dm-signal	implement	complex
2026-03-03T23:15:35	subtask_504_recon_qiita_ideas_a	kagemaru	L024	injected	pending	pending	infra	recon	complex
2026-03-03T23:15:35	subtask_504_recon_qiita_ideas_a	kagemaru	L060	injected	pending	pending	infra	recon	complex
2026-03-03T23:15:35	subtask_504_recon_qiita_ideas_a	kagemaru	L074	injected	pending	pending	infra	recon	complex
2026-03-03T23:15:35	subtask_504_recon_qiita_ideas_a	kagemaru	L063	injected	pending	pending	infra	recon	complex
2026-03-03T23:15:35	subtask_504_recon_qiita_ideas_a	kagemaru	L032	injected	pending	pending	infra	recon	complex
2026-03-03T23:15:35	subtask_504_recon_qiita_ideas_a	kagemaru	L112	withheld	pending	no	infra	recon	complex
2026-03-03T23:15:35	subtask_504_recon_qiita_ideas_a	kagemaru	L042	withheld	pending	no	infra	recon	complex
2026-03-03T23:15:35	subtask_504_recon_qiita_ideas_b	saizo	L060	injected	pending	pending	infra	recon	complex
2026-03-03T23:15:35	subtask_504_recon_qiita_ideas_b	saizo	L042	injected	pending	pending	infra	recon	complex
2026-03-03T23:15:35	subtask_504_recon_qiita_ideas_b	saizo	L074	injected	pending	pending	infra	recon	complex
2026-03-03T23:15:35	subtask_504_recon_qiita_ideas_b	saizo	L063	injected	pending	pending	infra	recon	complex
2026-03-03T23:15:35	subtask_504_recon_qiita_ideas_b	saizo	L032	injected	pending	pending	infra	recon	complex
2026-03-03T23:15:35	subtask_504_recon_qiita_ideas_b	saizo	L024	withheld	pending	no	infra	recon	complex
2026-03-03T23:15:35	subtask_504_recon_qiita_ideas_b	saizo	L112	withheld	pending	no	infra	recon	complex
2026-03-04T00:07:13	subtask_494_impl_pending_display_fix_r2	kotaro	L145	injected	pending	pending	dm-signal	implement	complex
2026-03-04T00:07:13	subtask_494_impl_pending_display_fix_r2	kotaro	L077	injected	pending	pending	dm-signal	implement	complex
2026-03-04T00:07:13	subtask_494_impl_pending_display_fix_r2	kotaro	L016	injected	pending	pending	dm-signal	implement	complex
2026-03-04T00:07:13	subtask_494_impl_pending_display_fix_r2	kotaro	L014	injected	pending	pending	dm-signal	implement	complex
2026-03-04T00:07:13	subtask_494_impl_pending_display_fix_r2	kotaro	L082	injected	pending	pending	dm-signal	implement	complex
2026-03-04T00:07:13	subtask_494_impl_pending_display_fix_r2	kotaro	L063	injected	pending	pending	dm-signal	implement	complex
2026-03-04T00:07:13	subtask_494_impl_pending_display_fix_r2	kotaro	L031	injected	pending	pending	dm-signal	implement	complex
2026-03-04T00:07:13	subtask_494_impl_pending_display_fix_r2	kotaro	L074	injected	pending	pending	dm-signal	implement	complex
2026-03-04T00:07:13	subtask_494_impl_pending_display_fix_r2	kotaro	L074	injected	pending	pending	dm-signal	implement	complex
2026-03-04T00:21:39	subtask_504_recon_qiita_ideas_b	sasuke	L024	injected	pending	pending	infra	recon	complex
2026-03-04T00:21:39	subtask_504_recon_qiita_ideas_b	sasuke	L060	injected	pending	pending	infra	recon	complex
2026-03-04T00:21:39	subtask_504_recon_qiita_ideas_b	sasuke	L112	injected	pending	pending	infra	recon	complex
2026-03-04T00:21:39	subtask_504_recon_qiita_ideas_b	sasuke	L074	injected	pending	pending	infra	recon	complex
2026-03-04T00:21:39	subtask_504_recon_qiita_ideas_b	sasuke	L063	injected	pending	pending	infra	recon	complex
2026-03-04T00:21:39	subtask_504_recon_qiita_ideas_b	sasuke	L032	injected	pending	pending	infra	recon	complex
2026-03-04T00:21:39	subtask_504_recon_qiita_ideas_b	sasuke	L042	withheld	pending	no	infra	recon	complex
2026-03-04T01:02:55	subtask_508_recon_screenshot_paste	saizo	L103	injected	pending	pending	infra	recon	routine
2026-03-04T01:02:55	subtask_508_recon_screenshot_paste	saizo	L024	injected	pending	pending	infra	recon	routine
2026-03-04T01:02:55	subtask_508_recon_screenshot_paste	saizo	L129	injected	pending	pending	infra	recon	routine
2026-03-04T01:02:55	subtask_508_recon_screenshot_paste	saizo	L074	injected	pending	pending	infra	recon	routine
2026-03-04T01:02:55	subtask_508_recon_screenshot_paste	saizo	L063	injected	pending	pending	infra	recon	routine
2026-03-04T01:02:55	subtask_508_recon_screenshot_paste	saizo	L032	injected	pending	pending	infra	recon	routine
2026-03-04T01:02:55	subtask_508_recon_screenshot_paste	saizo	L058	withheld	pending	no	infra	recon	routine
2026-03-04T01:02:55	subtask_508_recon_screenshot_paste	saizo	L112	withheld	pending	no	infra	recon	routine
2026-03-04T01:02:55	subtask_508_recon_screenshot_paste	saizo	L060	withheld	pending	no	infra	recon	routine
2026-03-04T01:02:55	subtask_508_recon_screenshot_paste	saizo	L031	withheld	pending	no	infra	recon	routine
2026-03-04T01:32:08	subtask_510_recon_a	sasuke	L024	injected	pending	pending	infra	recon	routine
2026-03-04T01:32:08	subtask_510_recon_a	sasuke	L042	injected	pending	pending	infra	recon	routine
2026-03-04T01:32:08	subtask_510_recon_a	sasuke	L074	injected	pending	pending	infra	recon	routine
2026-03-04T01:32:08	subtask_510_recon_a	sasuke	L063	injected	pending	pending	infra	recon	routine
2026-03-04T01:32:08	subtask_510_recon_a	sasuke	L032	injected	pending	pending	infra	recon	routine
2026-03-04T01:32:08	subtask_510_recon_a	sasuke	L112	withheld	pending	no	infra	recon	routine
2026-03-04T01:32:08	subtask_510_recon_a	sasuke	L060	withheld	pending	no	infra	recon	routine
2026-03-04T01:32:18	subtask_510_recon_b	kirimaru	L024	injected	pending	pending	infra	recon	routine
2026-03-04T01:32:18	subtask_510_recon_b	kirimaru	L060	injected	pending	pending	infra	recon	routine
2026-03-04T01:32:18	subtask_510_recon_b	kirimaru	L129	injected	pending	pending	infra	recon	routine
2026-03-04T01:32:18	subtask_510_recon_b	kirimaru	L074	injected	pending	pending	infra	recon	routine
2026-03-04T01:32:18	subtask_510_recon_b	kirimaru	L063	injected	pending	pending	infra	recon	routine
2026-03-04T01:32:18	subtask_510_recon_b	kirimaru	L032	injected	pending	pending	infra	recon	routine
2026-03-04T01:32:18	subtask_510_recon_b	kirimaru	L112	withheld	pending	no	infra	recon	routine
2026-03-04T01:32:18	subtask_510_recon_b	kirimaru	L042	withheld	pending	no	infra	recon	routine
2026-03-04T01:32:18	subtask_510_recon_b	kirimaru	L031	withheld	pending	no	infra	recon	routine
2026-03-04T01:59:45	subtask_511_recon_a	sasuke	L024	injected	pending	pending	infra	recon	routine
2026-03-04T01:59:45	subtask_511_recon_a	sasuke	L060	injected	pending	pending	infra	recon	routine
2026-03-04T01:59:45	subtask_511_recon_a	sasuke	L112	injected	pending	pending	infra	recon	routine
2026-03-04T01:59:45	subtask_511_recon_a	sasuke	L061	injected	pending	pending	infra	recon	routine
2026-03-04T01:59:45	subtask_511_recon_a	sasuke	L128	injected	pending	pending	infra	recon	routine
2026-03-04T01:59:45	subtask_511_recon_a	sasuke	L074	injected	pending	pending	infra	recon	routine
2026-03-04T01:59:45	subtask_511_recon_a	sasuke	L063	injected	pending	pending	infra	recon	routine
2026-03-04T01:59:45	subtask_511_recon_a	sasuke	L032	injected	pending	pending	infra	recon	routine
2026-03-04T01:59:45	subtask_511_recon_a	sasuke	L042	withheld	pending	no	infra	recon	routine
2026-03-04T01:59:45	subtask_511_recon_a	sasuke	L129	withheld	pending	no	infra	recon	routine
2026-03-04T01:59:58	subtask_511_recon_b	kirimaru	L024	injected	pending	pending	infra	recon	routine
2026-03-04T01:59:58	subtask_511_recon_b	kirimaru	L060	injected	pending	pending	infra	recon	routine
2026-03-04T01:59:58	subtask_511_recon_b	kirimaru	L112	injected	pending	pending	infra	recon	routine
2026-03-04T01:59:58	subtask_511_recon_b	kirimaru	L042	injected	pending	pending	infra	recon	routine
2026-03-04T01:59:58	subtask_511_recon_b	kirimaru	L061	injected	pending	pending	infra	recon	routine
2026-03-04T01:59:58	subtask_511_recon_b	kirimaru	L074	injected	pending	pending	infra	recon	routine
2026-03-04T01:59:58	subtask_511_recon_b	kirimaru	L063	injected	pending	pending	infra	recon	routine
2026-03-04T01:59:58	subtask_511_recon_b	kirimaru	L032	injected	pending	pending	infra	recon	routine
2026-03-04T02:12:25	subtask_511_impl_a	hayate	L074	injected	pending	pending	infra	implement	routine
2026-03-04T02:12:25	subtask_511_impl_a	hayate	L063	injected	pending	pending	infra	implement	routine
2026-03-04T02:12:25	subtask_511_impl_a	hayate	L032	injected	pending	pending	infra	implement	routine
2026-03-04T02:12:30	subtask_511_impl_b	saizo	L074	injected	pending	pending	infra	implement	routine
2026-03-04T02:12:30	subtask_511_impl_b	saizo	L063	injected	pending	pending	infra	implement	routine
2026-03-04T02:12:30	subtask_511_impl_b	saizo	L032	injected	pending	pending	infra	implement	routine
2026-03-04T02:15:19	subtask_512_impl_a	sasuke	L102	injected	pending	pending	infra	implement	routine
2026-03-04T02:15:19	subtask_512_impl_a	sasuke	L033	injected	pending	pending	infra	implement	routine
2026-03-04T02:15:19	subtask_512_impl_a	sasuke	L117	injected	pending	pending	infra	implement	routine
2026-03-04T02:15:19	subtask_512_impl_a	sasuke	L088	injected	pending	pending	infra	implement	routine
2026-03-04T02:15:19	subtask_512_impl_a	sasuke	L086	injected	pending	pending	infra	implement	routine
2026-03-04T02:15:19	subtask_512_impl_a	sasuke	L074	injected	pending	pending	infra	implement	routine
2026-03-04T02:15:19	subtask_512_impl_a	sasuke	L063	injected	pending	pending	infra	implement	routine
2026-03-04T02:15:19	subtask_512_impl_a	sasuke	L032	injected	pending	pending	infra	implement	routine
2026-03-04T02:15:19	subtask_512_impl_a	sasuke	L079	withheld	pending	no	infra	implement	routine
2026-03-04T02:15:19	subtask_512_impl_a	sasuke	L119	withheld	pending	no	infra	implement	routine
2026-03-04T02:15:32	subtask_512_impl_b	kirimaru	L079	injected	pending	pending	infra	implement	routine
2026-03-04T02:15:32	subtask_512_impl_b	kirimaru	L117	injected	pending	pending	infra	implement	routine
2026-03-04T02:15:32	subtask_512_impl_b	kirimaru	L054	injected	pending	pending	infra	implement	routine
2026-03-04T02:15:32	subtask_512_impl_b	kirimaru	L119	injected	pending	pending	infra	implement	routine
2026-03-04T02:15:32	subtask_512_impl_b	kirimaru	L080	injected	pending	pending	infra	implement	routine
2026-03-04T02:15:32	subtask_512_impl_b	kirimaru	L026	injected	pending	pending	infra	implement	routine
2026-03-04T02:15:32	subtask_512_impl_b	kirimaru	L088	injected	pending	pending	infra	implement	routine
2026-03-04T02:15:32	subtask_512_impl_b	kirimaru	L074	injected	pending	pending	infra	implement	routine
2026-03-04T02:15:32	subtask_512_impl_b	kirimaru	L063	injected	pending	pending	infra	implement	routine
2026-03-04T02:15:32	subtask_512_impl_b	kirimaru	L032	injected	pending	pending	infra	implement	routine
2026-03-04T02:16:42	subtask_511_review	kagemaru	L110	injected	pending	pending	infra	review	routine
2026-03-04T02:16:42	subtask_511_review	kagemaru	L079	injected	pending	pending	infra	review	routine
2026-03-04T02:16:42	subtask_511_review	kagemaru	L050	injected	pending	pending	infra	review	routine
2026-03-04T02:16:42	subtask_511_review	kagemaru	L049	injected	pending	pending	infra	review	routine
2026-03-04T02:16:42	subtask_511_review	kagemaru	L074	injected	pending	pending	infra	review	routine
2026-03-04T02:16:42	subtask_511_review	kagemaru	L063	injected	pending	pending	infra	review	routine
2026-03-04T02:16:42	subtask_511_review	kagemaru	L032	injected	pending	pending	infra	review	routine
2026-03-04T02:16:42	subtask_511_review	kagemaru	L061	withheld	pending	no	infra	review	routine
2026-03-04T02:16:42	subtask_511_review	kagemaru	L111	withheld	pending	no	infra	review	routine
2026-03-04T02:16:42	subtask_511_review	kagemaru	L090	withheld	pending	no	infra	review	routine
2026-03-04T02:38:13	subtask_513_impl	hayate	L088	injected	pending	pending	infra	implement	routine
2026-03-04T02:38:13	subtask_513_impl	hayate	L119	injected	pending	pending	infra	implement	routine
2026-03-04T02:38:13	subtask_513_impl	hayate	L117	injected	pending	pending	infra	implement	routine
2026-03-04T02:38:13	subtask_513_impl	hayate	L076	injected	pending	pending	infra	implement	routine
2026-03-04T02:38:13	subtask_513_impl	hayate	L106	injected	pending	pending	infra	implement	routine
2026-03-04T02:38:13	subtask_513_impl	hayate	L102	injected	pending	pending	infra	implement	routine
2026-03-04T02:38:13	subtask_513_impl	hayate	L074	injected	pending	pending	infra	implement	routine
2026-03-04T02:38:13	subtask_513_impl	hayate	L063	injected	pending	pending	infra	implement	routine
2026-03-04T02:38:13	subtask_513_impl	hayate	L032	injected	pending	pending	infra	implement	routine
2026-03-04T02:38:13	subtask_513_impl	hayate	L079	withheld	pending	no	infra	implement	routine
2026-03-04T02:38:23	subtask_514_impl_a	kotaro	L033	injected	pending	pending	infra	implement	complex
2026-03-04T02:38:23	subtask_514_impl_a	kotaro	L117	injected	pending	pending	infra	implement	complex
2026-03-04T02:38:23	subtask_514_impl_a	kotaro	L089	injected	pending	pending	infra	implement	complex
2026-03-04T02:38:23	subtask_514_impl_a	kotaro	L079	injected	pending	pending	infra	implement	complex
2026-03-04T02:38:23	subtask_514_impl_a	kotaro	L060	injected	pending	pending	infra	implement	complex
2026-03-04T02:38:23	subtask_514_impl_a	kotaro	L119	injected	pending	pending	infra	implement	complex
2026-03-04T02:38:23	subtask_514_impl_a	kotaro	L106	injected	pending	pending	infra	implement	complex
2026-03-04T02:38:23	subtask_514_impl_a	kotaro	L074	injected	pending	pending	infra	implement	complex
2026-03-04T02:38:23	subtask_514_impl_a	kotaro	L063	injected	pending	pending	infra	implement	complex
2026-03-04T02:38:23	subtask_514_impl_a	kotaro	L032	injected	pending	pending	infra	implement	complex
2026-03-04T02:38:39	subtask_514_impl_b	tobisaru	L117	injected	pending	pending	infra	implement	routine
2026-03-04T02:38:39	subtask_514_impl_b	tobisaru	L102	injected	pending	pending	infra	implement	routine
2026-03-04T02:38:39	subtask_514_impl_b	tobisaru	L080	injected	pending	pending	infra	implement	routine
2026-03-04T02:38:39	subtask_514_impl_b	tobisaru	L106	injected	pending	pending	infra	implement	routine
2026-03-04T02:38:39	subtask_514_impl_b	tobisaru	L038	injected	pending	pending	infra	implement	routine
2026-03-04T02:38:39	subtask_514_impl_b	tobisaru	L074	injected	pending	pending	infra	implement	routine
2026-03-04T02:38:39	subtask_514_impl_b	tobisaru	L063	injected	pending	pending	infra	implement	routine
2026-03-04T02:38:39	subtask_514_impl_b	tobisaru	L032	injected	pending	pending	infra	implement	routine
2026-03-04T02:38:39	subtask_514_impl_b	tobisaru	L079	withheld	pending	no	infra	implement	routine
2026-03-04T02:38:39	subtask_514_impl_b	tobisaru	L026	withheld	pending	no	infra	implement	routine
2026-03-04T02:38:55	subtask_513_review	kagemaru	L110	injected	pending	pending	infra	review	routine
2026-03-04T02:38:55	subtask_513_review	kagemaru	L079	injected	pending	pending	infra	review	routine
2026-03-04T02:38:55	subtask_513_review	kagemaru	L088	injected	pending	pending	infra	review	routine
2026-03-04T02:38:55	subtask_513_review	kagemaru	L070	injected	pending	pending	infra	review	routine
2026-03-04T02:38:55	subtask_513_review	kagemaru	L060	injected	pending	pending	infra	review	routine
2026-03-04T02:38:55	subtask_513_review	kagemaru	L074	injected	pending	pending	infra	review	routine
2026-03-04T02:38:55	subtask_513_review	kagemaru	L063	injected	pending	pending	infra	review	routine
2026-03-04T02:38:55	subtask_513_review	kagemaru	L032	injected	pending	pending	infra	review	routine
2026-03-04T02:38:55	subtask_513_review	kagemaru	L102	withheld	pending	no	infra	review	routine
2026-03-04T02:38:55	subtask_513_review	kagemaru	L056	withheld	pending	no	infra	review	routine
2026-03-04T02:38:58	subtask_514_review	saizo	L102	injected	pending	pending	infra	review	routine
2026-03-04T02:38:58	subtask_514_review	saizo	L088	injected	pending	pending	infra	review	routine
2026-03-04T02:38:58	subtask_514_review	saizo	L061	injected	pending	pending	infra	review	routine
2026-03-04T02:38:58	subtask_514_review	saizo	L060	injected	pending	pending	infra	review	routine
2026-03-04T02:38:58	subtask_514_review	saizo	L050	injected	pending	pending	infra	review	routine
2026-03-04T02:38:58	subtask_514_review	saizo	L074	injected	pending	pending	infra	review	routine
2026-03-04T02:38:58	subtask_514_review	saizo	L063	injected	pending	pending	infra	review	routine
2026-03-04T02:38:58	subtask_514_review	saizo	L032	injected	pending	pending	infra	review	routine
2026-03-04T02:38:58	subtask_514_review	saizo	L110	withheld	pending	no	infra	review	routine
2026-03-04T02:38:58	subtask_514_review	saizo	L024	withheld	pending	no	infra	review	routine
2026-03-04T11:07:24	subtask_515_impl_a	sasuke	L080	injected	pending	pending	dm-signal	implement	complex
2026-03-04T11:07:24	subtask_515_impl_a	sasuke	L063	injected	pending	pending	dm-signal	implement	complex
2026-03-04T11:07:24	subtask_515_impl_a	sasuke	L016	injected	pending	pending	dm-signal	implement	complex
2026-03-04T11:07:24	subtask_515_impl_a	sasuke	L064	injected	pending	pending	dm-signal	implement	complex
2026-03-04T11:07:24	subtask_515_impl_a	sasuke	L122	injected	pending	pending	dm-signal	implement	complex
2026-03-04T11:07:24	subtask_515_impl_a	sasuke	L074	injected	pending	pending	dm-signal	implement	complex
2026-03-04T11:07:24	subtask_515_impl_a	sasuke	L074	injected	pending	pending	dm-signal	implement	complex
2026-03-04T11:07:24	subtask_515_impl_a	sasuke	L121	withheld	pending	no	dm-signal	implement	complex
2026-03-04T11:07:34	subtask_515_impl_b	kirimaru	L082	injected	pending	pending	dm-signal	implement	routine
2026-03-04T11:07:34	subtask_515_impl_b	kirimaru	L069	injected	pending	pending	dm-signal	implement	routine
2026-03-04T11:07:34	subtask_515_impl_b	kirimaru	L026	injected	pending	pending	dm-signal	implement	routine
2026-03-04T11:07:34	subtask_515_impl_b	kirimaru	L035	injected	pending	pending	dm-signal	implement	routine
2026-03-04T11:07:34	subtask_515_impl_b	kirimaru	L074	injected	pending	pending	dm-signal	implement	routine
2026-03-04T11:07:34	subtask_515_impl_b	kirimaru	L074	injected	pending	pending	dm-signal	implement	routine
2026-03-04T11:07:34	subtask_515_impl_b	kirimaru	L063	injected	pending	pending	dm-signal	implement	routine
2026-03-04T11:07:34	subtask_515_impl_b	kirimaru	L105	withheld	pending	no	dm-signal	implement	routine
2026-03-04T11:26:24	subtask_515_review	hayate	L082	injected	pending	pending	dm-signal	review	complex
2026-03-04T11:26:24	subtask_515_review	hayate	L077	injected	pending	pending	dm-signal	review	complex
2026-03-04T11:26:24	subtask_515_review	hayate	L016	injected	pending	pending	dm-signal	review	complex
2026-03-04T11:26:24	subtask_515_review	hayate	L079	injected	pending	pending	dm-signal	review	complex
2026-03-04T11:26:24	subtask_515_review	hayate	L074	injected	pending	pending	dm-signal	review	complex
2026-03-04T11:26:24	subtask_515_review	hayate	L074	injected	pending	pending	dm-signal	review	complex
2026-03-04T11:26:24	subtask_515_review	hayate	L063	injected	pending	pending	dm-signal	review	complex
2026-03-04T11:26:24	subtask_515_review	hayate	L110	withheld	pending	no	dm-signal	review	complex
2026-03-04T11:26:24	subtask_515_review	hayate	L121	withheld	pending	no	dm-signal	review	complex
2026-03-04T11:26:24	subtask_515_review	hayate	L063	withheld	pending	no	dm-signal	review	complex
2026-03-04T11:37:40	subtask_515_push	kagemaru	L090	injected	pending	pending	dm-signal	review	routine
2026-03-04T11:37:40	subtask_515_push	kagemaru	L009	injected	pending	pending	dm-signal	review	routine
2026-03-04T11:37:40	subtask_515_push	kagemaru	L111	injected	pending	pending	dm-signal	review	routine
2026-03-04T11:37:40	subtask_515_push	kagemaru	L074	injected	pending	pending	dm-signal	review	routine
2026-03-04T11:37:40	subtask_515_push	kagemaru	L074	injected	pending	pending	dm-signal	review	routine
2026-03-04T11:37:40	subtask_515_push	kagemaru	L063	injected	pending	pending	dm-signal	review	routine
2026-03-04T12:00:13	subtask_516_impl_a	sasuke	L121	injected	pending	pending	dm-signal	implement	routine
2026-03-04T12:00:13	subtask_516_impl_a	sasuke	L083	injected	pending	pending	dm-signal	implement	routine
2026-03-04T12:00:13	subtask_516_impl_a	sasuke	L077	injected	pending	pending	dm-signal	implement	routine
2026-03-04T12:00:13	subtask_516_impl_a	sasuke	L136	injected	pending	pending	dm-signal	implement	routine
2026-03-04T12:00:13	subtask_516_impl_a	sasuke	L064	injected	pending	pending	dm-signal	implement	routine
2026-03-04T12:00:13	subtask_516_impl_a	sasuke	L074	injected	pending	pending	dm-signal	implement	routine
2026-03-04T12:00:13	subtask_516_impl_a	sasuke	L074	injected	pending	pending	dm-signal	implement	routine
2026-03-04T12:00:13	subtask_516_impl_a	sasuke	L063	injected	pending	pending	dm-signal	implement	routine
2026-03-04T12:00:23	subtask_516_impl_b	kirimaru	L082	injected	pending	pending	dm-signal	implement	routine
2026-03-04T12:00:23	subtask_516_impl_b	kirimaru	L069	injected	pending	pending	dm-signal	implement	routine
2026-03-04T12:00:23	subtask_516_impl_b	kirimaru	L105	injected	pending	pending	dm-signal	implement	routine
2026-03-04T12:00:23	subtask_516_impl_b	kirimaru	L104	injected	pending	pending	dm-signal	implement	routine
2026-03-04T12:00:23	subtask_516_impl_b	kirimaru	L035	injected	pending	pending	dm-signal	implement	routine
2026-03-04T12:00:23	subtask_516_impl_b	kirimaru	L074	injected	pending	pending	dm-signal	implement	routine
2026-03-04T12:00:23	subtask_516_impl_b	kirimaru	L074	injected	pending	pending	dm-signal	implement	routine
2026-03-04T12:00:23	subtask_516_impl_b	kirimaru	L063	injected	pending	pending	dm-signal	implement	routine
2026-03-04T12:00:23	subtask_516_impl_b	kirimaru	L077	withheld	pending	no	dm-signal	implement	routine
2026-03-04T12:00:23	subtask_516_impl_b	kirimaru	L026	withheld	pending	no	dm-signal	implement	routine
2026-03-04T12:00:26	subtask_517_impl_a	hayate	L093	injected	pending	pending	dm-signal	implement	routine
2026-03-04T12:00:26	subtask_517_impl_a	hayate	L074	injected	pending	pending	dm-signal	implement	routine
2026-03-04T12:00:26	subtask_517_impl_a	hayate	L074	injected	pending	pending	dm-signal	implement	routine
2026-03-04T12:00:26	subtask_517_impl_a	hayate	L063	injected	pending	pending	dm-signal	implement	routine
2026-03-04T12:00:37	subtask_518_impl_a	kagemaru	L093	injected	pending	pending	dm-signal	implement	routine
2026-03-04T12:00:37	subtask_518_impl_a	kagemaru	L016	injected	pending	pending	dm-signal	implement	routine
2026-03-04T12:00:37	subtask_518_impl_a	kagemaru	L074	injected	pending	pending	dm-signal	implement	routine
2026-03-04T12:00:37	subtask_518_impl_a	kagemaru	L074	injected	pending	pending	dm-signal	implement	routine
2026-03-04T12:00:37	subtask_518_impl_a	kagemaru	L063	injected	pending	pending	dm-signal	implement	routine
2026-03-04T12:00:37	subtask_518_impl_a	kagemaru	L121	withheld	pending	no	dm-signal	implement	routine
2026-03-04T12:01:04	subtask_519_impl_a	hanzo	L112	injected	pending	pending	infra	implement	complex
2026-03-04T12:01:04	subtask_519_impl_a	hanzo	L088	injected	pending	pending	infra	implement	complex
2026-03-04T12:01:04	subtask_519_impl_a	hanzo	L070	injected	pending	pending	infra	implement	complex
2026-03-04T12:01:04	subtask_519_impl_a	hanzo	L094	injected	pending	pending	infra	implement	complex
2026-03-04T12:01:04	subtask_519_impl_a	hanzo	L117	injected	pending	pending	infra	implement	complex
2026-03-04T12:01:04	subtask_519_impl_a	hanzo	L114	injected	pending	pending	infra	implement	complex
2026-03-04T12:01:04	subtask_519_impl_a	hanzo	L074	injected	pending	pending	infra	implement	complex
2026-03-04T12:01:04	subtask_519_impl_a	hanzo	L063	injected	pending	pending	infra	implement	complex
2026-03-04T12:01:04	subtask_519_impl_a	hanzo	L032	injected	pending	pending	infra	implement	complex
2026-03-04T12:01:04	subtask_519_impl_a	hanzo	L115	withheld	pending	no	infra	implement	complex
2026-03-04T12:01:17	subtask_520_impl_a	saizo	L010	injected	pending	pending	infra	implement	routine
2026-03-04T12:01:17	subtask_520_impl_a	saizo	L033	injected	pending	pending	infra	implement	routine
2026-03-04T12:01:17	subtask_520_impl_a	saizo	L115	injected	pending	pending	infra	implement	routine
2026-03-04T12:01:17	subtask_520_impl_a	saizo	L101	injected	pending	pending	infra	implement	routine
2026-03-04T12:01:17	subtask_520_impl_a	saizo	L093	injected	pending	pending	infra	implement	routine
2026-03-04T12:01:17	subtask_520_impl_a	saizo	L085	injected	pending	pending	infra	implement	routine
2026-03-04T12:01:17	subtask_520_impl_a	saizo	L074	injected	pending	pending	infra	implement	routine
2026-03-04T12:01:17	subtask_520_impl_a	saizo	L063	injected	pending	pending	infra	implement	routine
2026-03-04T12:01:17	subtask_520_impl_a	saizo	L032	injected	pending	pending	infra	implement	routine
2026-03-04T12:01:17	subtask_520_impl_a	saizo	L097	withheld	pending	no	infra	implement	routine
2026-03-04T12:01:28	subtask_521_impl_a	kotaro	L034	injected	pending	pending	infra	implement	routine
2026-03-04T12:01:28	subtask_521_impl_a	kotaro	L093	injected	pending	pending	infra	implement	routine
2026-03-04T12:01:28	subtask_521_impl_a	kotaro	L112	injected	pending	pending	infra	implement	routine
2026-03-04T12:01:28	subtask_521_impl_a	kotaro	L088	injected	pending	pending	infra	implement	routine
2026-03-04T12:01:28	subtask_521_impl_a	kotaro	L083	injected	pending	pending	infra	implement	routine
2026-03-04T12:01:28	subtask_521_impl_a	kotaro	L079	injected	pending	pending	infra	implement	routine
2026-03-04T12:01:28	subtask_521_impl_a	kotaro	L074	injected	pending	pending	infra	implement	routine
2026-03-04T12:01:28	subtask_521_impl_a	kotaro	L063	injected	pending	pending	infra	implement	routine
2026-03-04T12:01:28	subtask_521_impl_a	kotaro	L032	injected	pending	pending	infra	implement	routine
2026-03-04T12:01:28	subtask_521_impl_a	kotaro	L090	withheld	pending	no	infra	implement	routine
2026-03-04T12:04:01	subtask_518_review	tobisaru	L130	injected	pending	pending	dm-signal	review	routine
2026-03-04T12:04:01	subtask_518_review	tobisaru	L110	injected	pending	pending	dm-signal	review	routine
2026-03-04T12:04:01	subtask_518_review	tobisaru	L090	injected	pending	pending	dm-signal	review	routine
2026-03-04T12:04:01	subtask_518_review	tobisaru	L152	injected	pending	pending	dm-signal	review	routine
2026-03-04T12:04:01	subtask_518_review	tobisaru	L127	injected	pending	pending	dm-signal	review	routine
